PlayerID,Season,Team,Lg,Salary
ssmithst01,2004,Charlotte Bobcats,NBA,1100000
ssmithst03,2006,Philadelphia 76ers,NBA,161061
ssmithth01,2003,Memphis Grizzlies,NBA,366931
ssmithth01,2004,Charlotte Bobcats,NBA,620046
ssmithto02,1990,Los Angeles Lakers,NBA,120000
ssmithto02,1991,Los Angeles Lakers,NBA,400000
ssmithto02,1992,Los Angeles Lakers,NBA,450000
ssmithto02,1993,Los Angeles Lakers,NBA,800000
ssmithto02,1994,Los Angeles Lakers,NBA,1050000
ssmithto02,1995,Phoenix Suns,NBA,500000
ssmithto02,1996,Charlotte Hornets,NBA,247500
ssmitsri01,1988,Indiana Pacers,NBA,800000
ssmitsri01,1990,Indiana Pacers,NBA,1350000
ssmitsri01,1991,Indiana Pacers,NBA,1350000
ssmitsri01,1992,Indiana Pacers,NBA,2000000
ssmitsri01,1993,Indiana Pacers,NBA,2500000
ssmitsri01,1994,Indiana Pacers,NBA,3250000
ssmitsri01,1995,Indiana Pacers,NBA,3750000
ssmitsri01,1996,Indiana Pacers,NBA,4000000
ssmitsri01,1997,Indiana Pacers,NBA,4000000
ssmitsri01,1998,Indiana Pacers,NBA,8500000
ssmitsri01,1999,Indiana Pacers,NBA,12250000
ssmrekmi01,1985,Chicago Bulls,NBA,135000
ssmrekmi01,1987,Los Angeles Lakers,NBA,200000
ssmrekmi01,1988,San Antonio Spurs,NBA,175000
ssmrekmi01,1990,Los Angeles Clippers,NBA,325000
ssnellto01,2013,Chicago Bulls,NBA,1409040
ssnellto01,2014,Chicago Bulls,NBA,1472400
ssnower01,1995,Seattle SuperSonics,NBA,200000
ssnower01,1996,Seattle SuperSonics,NBA,247500
ssnower01,1997,Seattle SuperSonics,NBA,706300
ssnower01,1998,Philadelphia 76ers,NBA,846300
ssnower01,1999,Philadelphia 76ers,NBA,3000000
ssnower01,2000,Philadelphia 76ers,NBA,3380000
ssnower01,2001,Philadelphia 76ers,NBA,3750000
ssnower01,2002,Philadelphia 76ers,NBA,4125000
ssnower01,2003,Philadelphia 76ers,NBA,4500000
ssnower01,2004,Cleveland Cavaliers,NBA,4875000
ssnower01,2005,Cleveland Cavaliers,NBA,5484375
ssnower01,2006,Cleveland Cavaliers,NBA,6093750
ssnower01,2007,Cleveland Cavaliers,NBA,6703125
ssnower01,2008,Cleveland Cavaliers,NBA,7312500
ssnydeki01,2004,Utah Jazz,NBA,1336920
ssnydeki01,2005,New Orleans/Oklahoma City Hornets,NBA,1437240
ssnydeki01,2006,Houston Rockets,NBA,1537440
ssnydeki01,2007,Minnesota Timberwolves,NBA,2358433
ssoberri01,1985,Seattle SuperSonics,NBA,425000
ssolomwi01,2001,Memphis Grizzlies,NBA,332817
ssolomwi01,2008,Sacramento Kings,NBA,711517
ssongada01,2003,Sacramento Kings,NBA,366931
ssongada01,2004,Sacramento Kings,NBA,1600000
ssongada01,2005,Chicago Bulls,NBA,2200000
ssongada01,2006,Washington Wizards,NBA,3650000
ssongada01,2007,Washington Wizards,NBA,3942000
ssongada01,2008,Washington Wizards,NBA,4235000
ssongada01,2009,New Orleans Hornets,NBA,4526000
ssongada01,2010,Philadelphia 76ers,NBA,4818000
ssowpa01,2004,Toronto Raptors,NBA,385277
ssowpa01,2005,Toronto Raptors,NBA,641748
ssowpa01,2006,Toronto Raptors,NBA,744551
sspanova01,2006,Houston Rockets,NBA,1800000
sspanova01,2007,San Antonio Spurs,NBA,1944000
ssparrro01,1985,New York Knicks,NBA,500000
ssparrro01,1987,Chicago Bulls,NBA,325000
ssparrro01,1988,Miami Heat,NBA,275000
ssparrro01,1990,Sacramento Kings,NBA,300000
ssparrro01,1991,Chicago Bulls,NBA,126000
ssparrro01,1992,Los Angeles Lakers,NBA,140000
sspeigma01,2008,Philadelphia 76ers,NBA,1542600
sspeigma01,2009,Philadelphia 76ers,NBA,1658280
sspeigma01,2010,Philadelphia 76ers,NBA,1773960
sspeigma01,2011,Memphis Grizzlies,NBA,2721255
sspeigma01,2012,Cleveland Cavaliers,NBA,4200000
sspeigma01,2013,Golden State Warriors,NBA,3500000
sspeigma01,2014,Golden State Warriors,NBA,3657500
sspencan01,1993,Golden State Warriors,NBA,250000
sspencel01,1992,Los Angeles Clippers,NBA,438000
sspencel01,1993,Los Angeles Clippers,NBA,569000
sspencel01,1994,Los Angeles Clippers,NBA,700000
sspencel01,1997,Denver Nuggets,NBA,2050000
sspencfe01,1990,Minnesota Timberwolves,NBA,1070000
sspencfe01,1991,Minnesota Timberwolves,NBA,1340000
sspencfe01,1992,Minnesota Timberwolves,NBA,1610000
sspencfe01,1993,Utah Jazz,NBA,1581000
sspencfe01,1994,Utah Jazz,NBA,1881250
sspencfe01,1995,Utah Jazz,NBA,2181000
sspencfe01,1996,Golden State Warriors,NBA,2694000
sspencfe01,1997,Golden State Warriors,NBA,2178099
sspencfe01,1998,Golden State Warriors,NBA,1650000
sspencfe01,1999,San Antonio Spurs,NBA,510000
sspencfe01,2000,New York Knicks,NBA,1000000
sspencfe01,2001,New York Knicks,NBA,1000000
ssplitti01,2010,San Antonio Spurs,NBA,3400000
ssplitti01,2011,San Antonio Spurs,NBA,3672000
ssplitti01,2012,San Antonio Spurs,NBA,3944000
ssplitti01,2013,San Antonio Spurs,NBA,10000000
ssplitti01,2014,San Antonio Spurs,NBA,9250000
ssprewla01,1992,Golden State Warriors,NBA,550000
ssprewla01,1993,Golden State Warriors,NBA,700000
ssprewla01,1994,Golden State Warriors,NBA,890000
ssprewla01,1995,Golden State Warriors,NBA,975000
ssprewla01,1996,Golden State Warriors,NBA,7000000
ssprewla01,1997,Golden State Warriors,NBA,7770000
ssprewla01,1998,New York Knicks,NBA,8300000
ssprewla01,1999,New York Knicks,NBA,9000000
ssprewla01,2000,New York Knicks,NBA,10125000
ssprewla01,2001,New York Knicks,NBA,11250000
ssprewla01,2002,New York Knicks,NBA,12375000
ssprewla01,2003,Minnesota Timberwolves,NBA,13500000
ssprewla01,2004,Minnesota Timberwolves,NBA,14625000
ssprigla01,1985,Los Angeles Lakers,NBA,135000
sstackry01,1998,Cleveland Cavaliers,NBA,287500
sstackry01,1999,Cleveland Cavaliers,NBA,385000
sstackje01,1995,Philadelphia 76ers,NBA,1987000
sstackje01,1996,Philadelphia 76ers,NBA,2286000
sstackje01,1997,Philadelphia 76ers,NBA,2583360
sstackje01,1998,Detroit Pistons,NBA,3887000
sstackje01,1999,Detroit Pistons,NBA,4781250
sstackje01,2000,Detroit Pistons,NBA,5310000
sstackje01,2001,Detroit Pistons,NBA,5843750
sstackje01,2002,Washington Wizards,NBA,6375000
sstackje01,2003,Washington Wizards,NBA,6906250
sstackje01,2004,Dallas Mavericks,NBA,7437500
sstackje01,2005,Dallas Mavericks,NBA,8367187
sstackje01,2006,Dallas Mavericks,NBA,9296874
sstackje01,2007,Dallas Mavericks,NBA,6750000
sstackje01,2008,Dallas Mavericks,NBA,7000000
sstackje01,2009,Memphis Grizzlies,NBA,2000000
sstackje01,2009,Milwaukee Bucks,NBA,668598
sstackje01,2010,Miami Heat,NBA,222712
sstackje01,2011,Atlanta Hawks,NBA,1352181
sstackje01,2012,Brooklyn Nets,NBA,1352181
sstanste01,1985,Indiana Pacers,NBA,160000
sstarkjo01,1988,Golden State Warriors,NBA,100000
sstarkjo01,1990,New York Knicks,NBA,120000
sstarkjo01,1991,New York Knicks,NBA,400000
sstarkjo01,1992,New York Knicks,NBA,600000
sstarkjo01,1993,New York Knicks,NBA,1112000
sstarkjo01,1994,New York Knicks,NBA,1362500
sstarkjo01,1995,New York Knicks,NBA,1613000
sstarkjo01,1996,New York Knicks,NBA,1913000
sstarkjo01,1997,New York Knicks,NBA,5112500
sstarkjo01,1998,Golden State Warriors,NBA,4000000
sstarkjo01,1999,Chicago Bulls,NBA,4000000
sstarkjo01,2000,Utah Jazz,NBA,2250000
sstarkjo01,2001,Utah Jazz,NBA,2475000
sstausni01,2014,Sacramento Kings,NBA,2745840
sstepavl01,1998,Seattle SuperSonics,NBA,543000
sstepavl01,1999,Seattle SuperSonics,NBA,700320
sstepavl01,2000,Toronto Raptors,NBA,749160
sstepavl01,2001,Miami Heat,NBA,565850
sstepavl01,2002,Miami Heat,NBA,1350000
sstepavl01,2003,Portland Trail Blazers,NBA,751179
sstepavl01,2004,Portland Trail Blazers,NBA,1100000
sstephev01,1988,Indiana Pacers,NBA,100000
sstephjo01,1997,Houston Rockets,NBA,272250
sstephjo01,1999,Vancouver Grizzlies,NBA,88441
sstephla01,2010,Indiana Pacers,NBA,750000
sstephla01,2011,Indiana Pacers,NBA,810000
sstephla01,2012,Indiana Pacers,NBA,870000
sstephla01,2013,Indiana Pacers,NBA,1005000
sstephla01,2014,Charlotte Hornets,NBA,9000000
sstevede01,2000,Utah Jazz,NBA,828120
sstevede01,2001,Utah Jazz,NBA,890280
sstevede01,2002,Utah Jazz,NBA,952320
sstevede01,2003,Utah Jazz,NBA,1616087
sstevede01,2004,Orlando Magic,NBA,2500000
sstevede01,2005,Orlando Magic,NBA,2750000
sstevede01,2006,Washington Wizards,NBA,932015
sstevede01,2007,Washington Wizards,NBA,1033930
sstevede01,2008,Washington Wizards,NBA,3616072
sstevede01,2009,Dallas Mavericks,NBA,3886928
sstevede01,2010,Dallas Mavericks,NBA,4151786
sstevede01,2011,New Jersey Nets,NBA,2500000
sstevede01,2012,Atlanta Hawks,NBA,2240450
sstewake01,1997,Philadelphia 76ers,NBA,242000
sstewake01,1999,Dallas Mavericks,NBA,18941
sstewala01,1991,Washington Bullets,NBA,130000
sstewala01,1992,Washington Bullets,NBA,500000
sstewala01,1993,Washington Bullets,NBA,600000
sstewala01,1994,Washington Bullets,NBA,700000
sstewala01,1996,Seattle SuperSonics,NBA,247500
sstewami01,1997,Sacramento Kings,NBA,242000
sstewami01,1998,Toronto Raptors,NBA,1000000
sstewami01,1999,Toronto Raptors,NBA,3200000
sstewami01,2000,Toronto Raptors,NBA,3520000
sstewami01,2001,Toronto Raptors,NBA,3840000
sstewami01,2002,Cleveland Cavaliers,NBA,4160000
sstewami01,2003,Boston Celtics,NBA,4480000
sstewami01,2004,Boston Celtics,NBA,4800000
sstiemgr01,2011,Boston Celtics,NBA,762195
sstiemgr01,2012,Minnesota Timberwolves,NBA,2575000
sstiemgr01,2013,New Orleans Pelicans,NBA,2676000
sstiemgr01,2014,Toronto Raptors,NBA,981084
sstipast01,1985,Indiana Pacers,NBA,530000
sstipast01,1987,Indiana Pacers,NBA,710000
sstipast01,1988,Indiana Pacers,NBA,960000
sstithbr01,1992,Denver Nuggets,NBA,850000
sstithbr01,1993,Denver Nuggets,NBA,1100000
sstithbr01,1994,Denver Nuggets,NBA,1375000
sstithbr01,1995,Denver Nuggets,NBA,1550000
sstithbr01,1996,Denver Nuggets,NBA,3400000
sstithbr01,1997,Denver Nuggets,NBA,4030000
sstithbr01,1998,Denver Nuggets,NBA,4666000
sstithbr01,1999,Denver Nuggets,NBA,5290000
sstithbr01,2000,Boston Celtics,NBA,5920000
sstithbr01,2001,Cleveland Cavaliers,NBA,2000000
sstithbr01,2002,Los Angeles Clippers,NBA,2000000
sstivral01,1992,Phoenix Suns,NBA,140000
sstockjo01,1985,Utah Jazz,NBA,150000
sstockjo01,1987,Utah Jazz,NBA,278000
sstockjo01,1988,Utah Jazz,NBA,300000
sstockjo01,1990,Utah Jazz,NBA,2000000
sstockjo01,1991,Utah Jazz,NBA,2100000
sstockjo01,1992,Utah Jazz,NBA,2200000
sstockjo01,1993,Utah Jazz,NBA,2400000
sstockjo01,1994,Utah Jazz,NBA,2600000
sstockjo01,1995,Utah Jazz,NBA,2800000
sstockjo01,1996,Utah Jazz,NBA,6000000
sstockjo01,1997,Utah Jazz,NBA,5000000
sstockjo01,1998,Utah Jazz,NBA,4000000
sstockjo01,1999,Utah Jazz,NBA,11000000
sstockjo01,2000,Utah Jazz,NBA,11000000
sstockjo01,2001,Utah Jazz,NBA,7000000
sstockjo01,2002,Utah Jazz,NBA,7875000
sstojape01,1999,Sacramento Kings,NBA,1310400
sstojape01,2000,Sacramento Kings,NBA,1480000
sstojape01,2001,Sacramento Kings,NBA,5000000
sstojape01,2002,Sacramento Kings,NBA,5625000
sstojape01,2003,Sacramento Kings,NBA,6250000
sstojape01,2004,Sacramento Kings,NBA,6875000
sstojape01,2005,Sacramento Kings,NBA,7500000
sstojape01,2006,New Orleans/Oklahoma City Hornets,NBA,10800000
sstojape01,2007,New Orleans Hornets,NBA,11664000
sstojape01,2008,New Orleans Hornets,NBA,12528000
sstojape01,2009,New Orleans Hornets,NBA,13392000
sstojape01,2010,Toronto Raptors,NBA,14896000
sstojape01,2010,Dallas Mavericks,NBA,636320
sstokeed01,1997,Toronto Raptors,NBA,272500
sstokegr01,1985,Philadelphia 76ers,NBA,70000
sstokeja01,2014,Memphis Grizzlies,NBA,725000
sstoneju01,2011,Denver Nuggets,NBA,473604
sstoneju01,2012,Denver Nuggets,NBA,762195
sstoreaw01,2004,New Jersey Nets,NBA,84573
sstoreaw01,2005,Washington Wizards,NBA,641748
sstoreaw01,2007,Milwaukee Bucks,NBA,711517
sstoudda01,1995,Toronto Raptors,NBA,1345000
sstoudda01,1996,Toronto Raptors,NBA,1547000
sstoudda01,1997,Toronto Raptors,NBA,1748760
sstoudda01,1998,Portland Trail Blazers,NBA,9000000
sstoudda01,1999,Portland Trail Blazers,NBA,10125000
sstoudda01,2000,Portland Trail Blazers,NBA,11250000
sstoudda01,2001,Portland Trail Blazers,NBA,12375000
sstoudda01,2002,Portland Trail Blazers,NBA,12375000
sstoudda01,2003,Portland Trail Blazers,NBA,12375000
sstoudda01,2004,Portland Trail Blazers,NBA,12500000
sstoudda01,2005,Memphis Grizzlies,NBA,3750000
sstoudda01,2006,Memphis Grizzlies,NBA,4050000
sstoudda01,2007,Memphis Grizzlies,NBA,4350000
sstoudda01,2007,San Antonio Spurs,NBA,556438
sstoudda01,2008,Memphis Grizzlies,NBA,2325000
sstoudsa01,2005,Atlanta Hawks,NBA,675000
sstoudsa01,2006,Atlanta Hawks,NBA,729000
sstoudsa01,2007,Atlanta Hawks,NBA,783000
sstoudam01,2002,Phoenix Suns,NBA,1767120
sstoudam01,2003,Phoenix Suns,NBA,1899720
sstoudam01,2004,Phoenix Suns,NBA,2032200
sstoudam01,2005,Phoenix Suns,NBA,2589023
sstoudam01,2006,Phoenix Suns,NBA,12455000
sstoudam01,2007,Phoenix Suns,NBA,13762775
sstoudam01,2008,Phoenix Suns,NBA,15070550
sstoudam01,2009,Phoenix Suns,NBA,16378325
sstoudam01,2010,New York Knicks,NBA,16486611
sstoudam01,2011,New York Knicks,NBA,18217705
sstoudam01,2012,New York Knicks,NBA,19948799
sstoudam01,2013,New York Knicks,NBA,21679893
sstoudam01,2014,New York Knicks,NBA,23410988
sstrawdj01,2007,Phoenix Suns,NBA,427163
sstricer01,1996,Dallas Mavericks,NBA,220000
sstricer01,1997,Dallas Mavericks,NBA,1600000
sstricer01,1998,Dallas Mavericks,NBA,1920000
sstricer01,1999,Dallas Mavericks,NBA,2240000
sstricer01,2000,New York Knicks,NBA,2560000
sstricer01,2001,Boston Celtics,NBA,637415
sstricer01,2002,Indiana Pacers,NBA,762435
sstricer01,2003,Milwaukee Bucks,NBA,1500000
sstricer01,2004,Milwaukee Bucks,NBA,1650000
sstricma01,1996,Miami Heat,NBA,247500
sstricma01,1997,Miami Heat,NBA,272250
sstricma01,1998,Miami Heat,NBA,2100000
sstricma01,1999,Miami Heat,NBA,2302400
sstricma01,2000,Denver Nuggets,NBA,2400000
sstricma01,2001,Atlanta Hawks,NBA,715850
sstricma01,2002,Dallas Mavericks,NBA,60361
sstricro02,1988,New York Knicks,NBA,250000
sstricro02,1990,San Antonio Spurs,NBA,400000
sstricro02,1991,San Antonio Spurs,NBA,400000
sstricro02,1992,Portland Trail Blazers,NBA,1200000
sstricro02,1993,Portland Trail Blazers,NBA,1560000
sstricro02,1994,Portland Trail Blazers,NBA,1920000
sstricro02,1995,Portland Trail Blazers,NBA,2280000
sstricro02,1996,Washington Bullets,NBA,3036000
sstricro02,1997,Washington Wizards,NBA,3450000
sstricro02,1999,Washington Wizards,NBA,10000000
sstricro02,2000,Washington Wizards,NBA,10000000
sstricro02,2001,Washington Wizards,NBA,3750000
sstricro02,2001,Miami Heat,NBA,1000000
sstricro02,2002,Minnesota Timberwolves,NBA,1030000
sstricro02,2003,Orlando Magic,NBA,887317
sstroejo01,1987,Milwaukee Bucks,NBA,75000
sstronde01,1991,Philadelphia 76ers,NBA,130000
sstronde01,1993,Milwaukee Bucks,NBA,420000
sstronde01,1994,Boston Celtics,NBA,500000
sstronde01,1995,Los Angeles Lakers,NBA,1000000
sstronde01,1996,Orlando Magic,NBA,247500
sstronde01,1997,Orlando Magic,NBA,326700
sstronde01,1998,Orlando Magic,NBA,3000000
sstronde01,1999,Orlando Magic,NBA,3159000
sstronde01,2000,Los Angeles Clippers,NBA,3510000
sstronde01,2001,Los Angeles Clippers,NBA,3861000
sstronde01,2002,Los Angeles Clippers,NBA,4212000
sstrotla01,1991,Portland Trail Blazers,NBA,150000
sstuckro01,2007,Detroit Pistons,NBA,1569600
sstuckro01,2008,Detroit Pistons,NBA,1687320
sstuckro01,2009,Detroit Pistons,NBA,1805040
sstuckro01,2010,Detroit Pistons,NBA,2767126
sstuckro01,2011,Detroit Pistons,NBA,8500000
sstuckro01,2012,Detroit Pistons,NBA,8500000
sstuckro01,2013,Detroit Pistons,NBA,8500000
sstuckro01,2014,Indiana Pacers,NBA,1227985
ssullija01,2012,Boston Celtics,NBA,1306920
ssullija01,2013,Boston Celtics,NBA,1365720
ssullija01,2014,Boston Celtics,NBA,1424520
ssummeda01,2009,Detroit Pistons,NBA,457588
ssummeda01,2010,Detroit Pistons,NBA,762195
ssummeda01,2011,New Orleans Hornets,NBA,303137
ssundobr01,1998,Dallas Mavericks,NBA,287500
ssundobr01,1999,Dallas Mavericks,NBA,385000
ssundobr01,2000,Indiana Pacers,NBA,498500
ssundobr01,2000,Utah Jazz,NBA,498500
ssundobr01,2001,Indiana Pacers,NBA,565850
ssundobr01,2002,Boston Celtics,NBA,637435
ssundobr01,2003,Cleveland Cavaliers,NBA,751159
ssundobr01,2004,New York Knicks,NBA,870046
ssundvjo01,1985,San Antonio Spurs,NBA,176000
ssundvjo01,1987,San Antonio Spurs,NBA,200000
ssundvjo01,1988,Miami Heat,NBA,250000
ssundvjo01,1990,Miami Heat,NBA,335000
ssundvjo01,1991,Miami Heat,NBA,333000
ssurabo01,1995,Cleveland Cavaliers,NBA,752000
ssurabo01,1996,Cleveland Cavaliers,NBA,864000
ssurabo01,1997,Cleveland Cavaliers,NBA,976920
ssurabo01,1998,Cleveland Cavaliers,NBA,3133000
ssurabo01,1999,Cleveland Cavaliers,NBA,3760000
ssurabo01,2000,Golden State Warriors,NBA,4390000
ssurabo01,2001,Golden State Warriors,NBA,5213333
ssurabo01,2002,Golden State Warriors,NBA,5639999
ssurabo01,2003,Detroit Pistons,NBA,6266666
ssurabo01,2004,Houston Rockets,NBA,3200000
ssurabo01,2005,Houston Rockets,NBA,3520000
ssurabo01,2006,Houston Rockets,NBA,3840000
ssurabo01,2007,Houston Rockets,NBA,3840000
ssuttogr01,1991,San Antonio Spurs,NBA,175000
ssuttogr01,1994,Charlotte Hornets,NBA,139500
ssuttogr01,1995,Charlotte Hornets,NBA,250000
ssweetmi01,2003,New York Knicks,NBA,1840800
ssweetmi01,2004,New York Knicks,NBA,1978920
ssweetmi01,2005,Chicago Bulls,NBA,2116920
ssweetmi01,2006,Chicago Bulls,NBA,2696956
sswiftro01,2004,Seattle SuperSonics,NBA,1641360
sswiftro01,2005,Seattle SuperSonics,NBA,1764480
sswiftro01,2006,Seattle SuperSonics,NBA,1887600
sswiftro01,2007,Seattle SuperSonics,NBA,2601113
sswiftro01,2008,Oklahoma City Thunder,NBA,3579131
sswiftst01,2000,Vancouver Grizzlies,NBA,3164280
sswiftst01,2001,Memphis Grizzlies,NBA,3401640
sswiftst01,2002,Memphis Grizzlies,NBA,3639000
sswiftst01,2003,Memphis Grizzlies,NBA,4592418
sswiftst01,2004,Memphis Grizzlies,NBA,5993105
sswiftst01,2005,Houston Rockets,NBA,5000000
sswiftst01,2006,Memphis Grizzlies,NBA,5400000
sswiftst01,2007,New Jersey Nets,NBA,5800000
sswiftst01,2008,New Jersey Nets,NBA,6200000
sswinsaa01,1994,Phoenix Suns,NBA,102424
ssypa01,2010,Atlanta Hawks,NBA,473604
sszabobr01,1996,Boston Celtics,NBA,220000
sszczewa02,1999,Minnesota Timberwolves,NBA,2011440
sszczewa02,2000,Minnesota Timberwolves,NBA,2162280
sszczewa02,2001,Minnesota Timberwolves,NBA,2313240
sszczewa02,2002,Minnesota Timberwolves,NBA,2933187
sszczewa02,2003,Minnesota Timberwolves,NBA,8000000
sszczewa02,2004,Minnesota Timberwolves,NBA,9000000
sszczewa02,2005,Minnesota Timberwolves,NBA,10000000
sszczewa02,2006,Boston Celtics,NBA,11775000
sszczewa02,2007,Cleveland Cavaliers,NBA,12775000
sszczewa02,2008,Cleveland Cavaliers,NBA,13775000
ttabakza01,1994,Houston Rockets,NBA,500000
ttabakza01,1995,Toronto Raptors,NBA,650000
ttabakza01,1996,Toronto Raptors,NBA,800000
ttabakza01,1997,Toronto Raptors,NBA,950000
ttabakza01,1999,Indiana Pacers,NBA,1100000
ttabakza01,2000,Indiana Pacers,NBA,1200000
ttabusyu01,2004,Phoenix Suns,NBA,108066
ttaftch01,2005,Golden State Warriors,NBA,423762
ttaftch01,2006,Golden State Warriors,NBA,664209
ttarladr01,2000,Chicago Bulls,NBA,2500000
ttarplro01,1987,Dallas Mavericks,NBA,460000
ttarplro01,1988,Dallas Mavericks,NBA,560000
ttarplro01,1990,Dallas Mavericks,NBA,765000
ttarplro01,1992,Dallas Mavericks,NBA,80000
ttarplro01,1993,Dallas Mavericks,NBA,80000
ttarplro01,1994,Dallas Mavericks,NBA,3000000
ttarplro01,1995,Dallas Mavericks,NBA,775000
ttayloan01,1988,Miami Heat,NBA,100000
ttaylodo01,2005,Washington Wizards,NBA,398762
ttaylodo01,2006,Washington Wizards,NBA,664209
ttayloje03,2012,Charlotte Bobcats,NBA,575000
ttayloje03,2013,Charlotte Bobcats,NBA,788872
ttayloje03,2014,Charlotte Hornets,NBA,915243
ttayloje02,2009,Houston Rockets,NBA,725000
ttayloje02,2010,Sacramento Kings,NBA,780871
ttaylojo01,1997,Orlando Magic,NBA,901880
ttaylojo01,1998,Denver Nuggets,NBA,1037000
ttaylojo01,1999,Orlando Magic,NBA,1172400
ttayloma01,1997,Los Angeles Clippers,NBA,1051800
ttayloma01,1998,Los Angeles Clippers,NBA,1209000
ttayloma01,1999,Los Angeles Clippers,NBA,1367400
ttayloma01,2000,Houston Rockets,NBA,2250000
ttayloma01,2001,Houston Rockets,NBA,6500000
ttayloma01,2002,Houston Rockets,NBA,7150000
ttayloma01,2003,Houston Rockets,NBA,7800000
ttayloma01,2004,Houston Rockets,NBA,8450000
ttayloma01,2005,New York Knicks,NBA,9100000
ttayloma01,2006,New York Knicks,NBA,7500000
ttayloma01,2006,Sacramento Kings,NBA,1065918
ttaylomi01,2008,Los Angeles Clippers,NBA,500000
ttayloty01,2012,Brooklyn Nets,NBA,473604
ttayloty01,2013,Brooklyn Nets,NBA,788872
tteaglte01,1985,Golden State Warriors,NBA,150000
tteaglte01,1987,Golden State Warriors,NBA,350000
tteaglte01,1988,Golden State Warriors,NBA,400000
tteaglte01,1990,Los Angeles Lakers,NBA,550000
tteaglte01,1991,Los Angeles Lakers,NBA,700000
tteaguje01,2009,Atlanta Hawks,NBA,1373880
tteaguje01,2010,Atlanta Hawks,NBA,1476840
tteaguje01,2011,Atlanta Hawks,NBA,1579920
tteaguje01,2012,Atlanta Hawks,NBA,2433077
tteaguje01,2013,Atlanta Hawks,NBA,8000000
tteaguje01,2014,Atlanta Hawks,NBA,8000000
tteaguma01,2012,Chicago Bulls,NBA,1028400
tteaguma01,2013,Chicago Bulls,NBA,1074720
tteletmi01,2012,Brooklyn Nets,NBA,3090000
tteletmi01,2013,Brooklyn Nets,NBA,3229050
tteletmi01,2014,Brooklyn Nets,NBA,3368100
ttelfase01,2004,Portland Trail Blazers,NBA,1559280
ttelfase01,2005,Portland Trail Blazers,NBA,1676280
ttelfase01,2006,Boston Celtics,NBA,1793160
ttelfase01,2007,Minnesota Timberwolves,NBA,2562426
ttelfase01,2008,Minnesota Timberwolves,NBA,2300000
ttelfase01,2009,Cleveland Cavaliers,NBA,2500000
ttelfase01,2010,Minnesota Timberwolves,NBA,2700000
ttelfase01,2011,Phoenix Suns,NBA,1500000
ttelfase01,2012,Toronto Raptors,NBA,1567500
ttelfase01,2014,Oklahoma City Thunder,NBA,915243
ttemplga01,2010,Milwaukee Bucks,NBA,98637
ttemplga01,2010,San Antonio Spurs,NBA,71736
ttemplga01,2012,Washington Wizards,NBA,572943
ttemplga01,2013,Washington Wizards,NBA,916099
ttemplga01,2014,Washington Wizards,NBA,981084
tterryja01,1999,Atlanta Hawks,NBA,1468920
tterryja01,2000,Atlanta Hawks,NBA,1579080
tterryja01,2001,Atlanta Hawks,NBA,1689360
tterryja01,2002,Atlanta Hawks,NBA,2153934
tterryja01,2003,Atlanta Hawks,NBA,8333333
tterryja01,2004,Dallas Mavericks,NBA,7500000
tterryja01,2005,Dallas Mavericks,NBA,6666667
tterryja01,2006,Dallas Mavericks,NBA,8100000
tterryja01,2007,Dallas Mavericks,NBA,8898000
tterryja01,2008,Dallas Mavericks,NBA,9196000
tterryja01,2009,Dallas Mavericks,NBA,9862500
tterryja01,2010,Dallas Mavericks,NBA,10650000
tterryja01,2011,Dallas Mavericks,NBA,11158000
tterryja01,2012,Boston Celtics,NBA,5000000
tterryja01,2013,Brooklyn Nets,NBA,5625313
tterryja01,2014,Houston Rockets,NBA,5850313
tthabeha01,2009,Memphis Grizzlies,NBA,4458840
tthabeha01,2010,Houston Rockets,NBA,4793280
tthabeha01,2011,Houston Rockets,NBA,5127720
tthabeha01,2012,Oklahoma City Thunder,NBA,1200000
tthabeha01,2013,Oklahoma City Thunder,NBA,1200000
ttheusre01,1985,Sacramento Kings,NBA,485000
ttheusre01,1987,Sacramento Kings,NBA,800000
ttheusre01,1988,Atlanta Hawks,NBA,450000
ttheusre01,1990,New Jersey Nets,NBA,765000
tthibepe01,1985,Golden State Warriors,NBA,85000
tthomabi01,2007,New Jersey Nets,NBA,510529
tthomabi01,2007,Cleveland Cavaliers,NBA,264897
tthomaca01,1996,Cleveland Cavaliers,NBA,247500
tthomaca01,1997,Golden State Warriors,NBA,272250
tthomach01,1991,Detroit Pistons,NBA,130000
tthomaet01,2000,Dallas Mavericks,NBA,1388880
tthomaet01,2001,Washington Wizards,NBA,1493040
tthomaet01,2002,Washington Wizards,NBA,1597200
tthomaet01,2003,Washington Wizards,NBA,2200942
tthomaet01,2004,Washington Wizards,NBA,4903000
tthomaet01,2005,Washington Wizards,NBA,5393300
tthomaet01,2006,Washington Wizards,NBA,5883600
tthomaet01,2007,Washington Wizards,NBA,6373900
tthomaet01,2008,Washington Wizards,NBA,6864200
tthomaet01,2009,Oklahoma City Thunder,NBA,7350000
tthomaet01,2010,Atlanta Hawks,NBA,1223166
tthomair01,1990,Los Angeles Lakers,NBA,120000
tthomais02,2011,Sacramento Kings,NBA,473604
tthomais02,2012,Sacramento Kings,NBA,762195
tthomais02,2013,Sacramento Kings,NBA,884293
tthomais02,2014,Phoenix Suns,NBA,7238606
tthomais01,1985,Detroit Pistons,NBA,750000
tthomais01,1987,Detroit Pistons,NBA,750000
tthomais01,1988,Detroit Pistons,NBA,1100000
